game,numPlayers,ai,run,player,score,rank,time
Cuckoo,6,PRRRRR,70,6,0,6,953
Cuckoo,6,PRRRRR,71,1,0,6,890
Cuckoo,6,PRRRRR,71,2,1,1,890
Cuckoo,6,PRRRRR,71,3,1,1,890
Cuckoo,6,PRRRRR,71,4,1,1,890
Cuckoo,6,PRRRRR,71,5,1,1,890
Cuckoo,6,PRRRRR,71,6,1,1,890
Cuckoo,6,PRRRRR,72,1,1,1,978
Cuckoo,6,PRRRRR,72,2,1,1,978
Cuckoo,6,PRRRRR,72,3,0,6,978
Cuckoo,6,PRRRRR,72,4,1,1,978
Cuckoo,6,PRRRRR,72,5,1,1,978
Cuckoo,6,PRRRRR,72,6,1,1,978
Cuckoo,6,PRRRRR,73,1,1,1,946
Cuckoo,6,PRRRRR,73,2,0,6,946
Cuckoo,6,PRRRRR,73,3,1,1,946
Cuckoo,6,PRRRRR,73,4,1,1,946
Cuckoo,6,PRRRRR,73,5,1,1,946
Cuckoo,6,PRRRRR,73,6,1,1,946
Cuckoo,6,PRRRRR,74,1,1,1,1319
Cuckoo,6,PRRRRR,74,2,1,1,1319
Cuckoo,6,PRRRRR,74,3,1,1,1319
Cuckoo,6,PRRRRR,74,4,1,1,1319
Cuckoo,6,PRRRRR,74,5,0,6,1319
Cuckoo,6,PRRRRR,74,6,1,1,1319
Cuckoo,6,PRRRRR,75,1,1,1,1670
Cuckoo,6,PRRRRR,75,2,1,1,1670
Cuckoo,6,PRRRRR,75,3,1,1,1670
Cuckoo,6,PRRRRR,75,4,1,1,1670
Cuckoo,6,PRRRRR,75,5,0,6,1670
Cuckoo,6,PRRRRR,75,6,1,1,1670
Cuckoo,6,PRRRRR,76,1,1,1,941
Cuckoo,6,PRRRRR,76,2,1,1,941
Cuckoo,6,PRRRRR,76,3,1,1,941
Cuckoo,6,PRRRRR,76,4,0,6,941
Cuckoo,6,PRRRRR,76,5,1,1,941
Cuckoo,6,PRRRRR,76,6,1,1,941
Cuckoo,6,PRRRRR,77,1,1,1,966
Cuckoo,6,PRRRRR,77,2,1,1,966
Cuckoo,6,PRRRRR,77,3,0,6,966
Cuckoo,6,PRRRRR,77,4,1,1,966
Cuckoo,6,PRRRRR,77,5,1,1,966
Cuckoo,6,PRRRRR,77,6,1,1,966
Cuckoo,6,PRRRRR,78,1,1,1,1308
Cuckoo,6,PRRRRR,78,2,1,1,1308
Cuckoo,6,PRRRRR,78,3,1,1,1308
Cuckoo,6,PRRRRR,78,4,1,1,1308
Cuckoo,6,PRRRRR,78,5,0,6,1308
Cuckoo,6,PRRRRR,78,6,1,1,1308
Cuckoo,6,PRRRRR,79,1,1,1,977
Cuckoo,6,PRRRRR,79,2,1,1,977
Cuckoo,6,PRRRRR,79,3,1,1,977
Cuckoo,6,PRRRRR,79,4,1,1,977
Cuckoo,6,PRRRRR,79,5,0,6,977
Cuckoo,6,PRRRRR,79,6,1,1,977
Cuckoo,6,PRRRRR,80,1,1,1,964
Cuckoo,6,PRRRRR,80,2,0,6,964
Cuckoo,6,PRRRRR,80,3,1,1,964
Cuckoo,6,PRRRRR,80,4,1,1,964
Cuckoo,6,PRRRRR,80,5,1,1,964
Cuckoo,6,PRRRRR,80,6,1,1,964
Cuckoo,6,PRRRRR,81,1,1,1,1665
Cuckoo,6,PRRRRR,81,2,1,1,1665
Cuckoo,6,PRRRRR,81,3,1,1,1665
Cuckoo,6,PRRRRR,81,4,1,1,1665
Cuckoo,6,PRRRRR,81,5,1,1,1665
Cuckoo,6,PRRRRR,81,6,0,6,1665
Cuckoo,6,PRRRRR,82,1,1,1,936
Cuckoo,6,PRRRRR,82,2,0,6,936
Cuckoo,6,PRRRRR,82,3,1,1,936
Cuckoo,6,PRRRRR,82,4,1,1,936
Cuckoo,6,PRRRRR,82,5,1,1,936
Cuckoo,6,PRRRRR,82,6,1,1,936
Cuckoo,6,PRRRRR,83,1,1,1,952
Cuckoo,6,PRRRRR,83,2,1,1,952
Cuckoo,6,PRRRRR,83,3,1,1,952
Cuckoo,6,PRRRRR,83,4,1,1,952
Cuckoo,6,PRRRRR,83,5,1,1,952
Cuckoo,6,PRRRRR,83,6,0,6,952
Cuckoo,6,PRRRRR,84,1,1,1,934
Cuckoo,6,PRRRRR,84,2,1,1,934
Cuckoo,6,PRRRRR,84,3,1,1,934
Cuckoo,6,PRRRRR,84,4,1,1,934
Cuckoo,6,PRRRRR,84,5,1,1,934
Cuckoo,6,PRRRRR,84,6,0,6,934
Cuckoo,6,PRRRRR,85,1,1,1,1561
Cuckoo,6,PRRRRR,85,2,0,6,1561
Cuckoo,6,PRRRRR,85,3,1,1,1561
Cuckoo,6,PRRRRR,85,4,1,1,1561
Cuckoo,6,PRRRRR,85,5,1,1,1561
Cuckoo,6,PRRRRR,85,6,1,1,1561
Cuckoo,6,PRRRRR,86,1,1,1,968
Cuckoo,6,PRRRRR,86,2,0,6,968
Cuckoo,6,PRRRRR,86,3,1,1,968
Cuckoo,6,PRRRRR,86,4,1,1,968
Cuckoo,6,PRRRRR,86,5,1,1,968
Cuckoo,6,PRRRRR,86,6,1,1,968
Cuckoo,6,PRRRRR,87,1,1,1,1264
Cuckoo,6,PRRRRR,87,2,1,1,1264
Cuckoo,6,PRRRRR,87,3,1,1,1264
Cuckoo,6,PRRRRR,87,4,1,1,1264
Cuckoo,6,PRRRRR,87,5,1,1,1264
Cuckoo,6,PRRRRR,87,6,0,6,1264
