game,numPlayers,ai,run,move,player,choices,choice,time
Agram,3,PRR,34,10,2,3,3,0
Agram,3,PRR,34,11,3,2,1,0
Agram,3,PRR,34,12,1,3,1,1882
Agram,3,PRR,34,13,3,2,2,0
Agram,3,PRR,34,14,1,2,2,1061
Agram,3,PRR,34,15,2,2,2,0
Agram,3,PRR,34,16,2,1,1,0
Agram,3,PRR,34,17,3,1,1,0
Agram,3,PRR,34,18,1,1,1,0
Agram,3,PRR,35,1,1,6,3,10395
Agram,3,PRR,35,2,2,2,1,0
Agram,3,PRR,35,3,3,1,1,0
Agram,3,PRR,35,4,2,5,2,0
Agram,3,PRR,35,5,3,5,2,0
Agram,3,PRR,35,6,1,2,1,2327
Agram,3,PRR,35,7,1,4,3,4501
Agram,3,PRR,35,8,2,1,1,0
Agram,3,PRR,35,9,3,4,1,0
Agram,3,PRR,35,10,2,3,3,0
Agram,3,PRR,35,11,3,3,3,0
Agram,3,PRR,35,12,1,1,1,0
