game,numPlayers,ai,run,move,player,choices,choice,time
Golf6,4,PRRR,13,43,2,2,2,0
Golf6,4,PRRR,13,44,2,7,6,0
Golf6,4,PRRR,13,45,3,2,2,0
Golf6,4,PRRR,13,46,3,7,1,0
Golf6,4,PRRR,13,47,4,2,2,0
Golf6,4,PRRR,13,48,4,7,6,0
Golf6,4,PRRR,13,49,1,2,2,466
Golf6,4,PRRR,13,50,1,7,6,1500
Golf6,4,PRRR,13,51,2,2,2,0
Golf6,4,PRRR,13,52,2,7,2,0
Golf6,4,PRRR,14,1,1,6,3,3384
Golf6,4,PRRR,14,2,1,5,4,2817
Golf6,4,PRRR,14,3,2,6,1,0
Golf6,4,PRRR,14,4,2,5,2,0
Golf6,4,PRRR,14,5,3,6,5,0
Golf6,4,PRRR,14,6,3,5,5,0
Golf6,4,PRRR,14,7,4,6,6,0
Golf6,4,PRRR,14,8,4,5,4,0
Golf6,4,PRRR,14,9,1,2,1,1091
Golf6,4,PRRR,14,10,1,6,6,3057
Golf6,4,PRRR,14,11,2,2,2,0
Golf6,4,PRRR,14,12,2,7,5,0
Golf6,4,PRRR,14,13,3,2,1,0
Golf6,4,PRRR,14,14,3,6,1,0
Golf6,4,PRRR,14,15,4,2,1,0
Golf6,4,PRRR,14,16,4,6,3,0
Golf6,4,PRRR,14,17,1,2,2,933
Golf6,4,PRRR,14,18,1,7,2,2935
Golf6,4,PRRR,14,19,2,2,1,0
Golf6,4,PRRR,14,20,2,6,2,0
Golf6,4,PRRR,14,21,3,2,1,0
Golf6,4,PRRR,14,22,3,6,5,0
Golf6,4,PRRR,14,23,4,2,1,0
Golf6,4,PRRR,14,24,4,6,2,0
Golf6,4,PRRR,14,25,1,2,1,708
Golf6,4,PRRR,14,26,1,6,4,1964
Golf6,4,PRRR,14,27,2,2,1,0
Golf6,4,PRRR,14,28,2,6,6,0
Golf6,4,PRRR,14,29,3,2,2,0
Golf6,4,PRRR,14,30,3,7,2,0
Golf6,4,PRRR,14,31,4,2,2,0
Golf6,4,PRRR,14,32,4,7,4,0
Golf6,4,PRRR,14,33,1,2,2,481
Golf6,4,PRRR,14,34,1,7,3,1463
Golf6,4,PRRR,15,1,1,6,5,3409
Golf6,4,PRRR,15,2,1,5,2,2829
Golf6,4,PRRR,15,3,2,6,1,0
