game,numPlayers,ai,run,player,score,rank,time
Cuckoo,6,RRRRRR,83,4,1,1,636
Cuckoo,6,RRRRRR,83,5,1,1,636
Cuckoo,6,RRRRRR,83,6,1,1,636
Cuckoo,6,RRRRRR,84,1,1,1,586
Cuckoo,6,RRRRRR,84,2,1,1,586
Cuckoo,6,RRRRRR,84,3,0,6,586
Cuckoo,6,RRRRRR,84,4,1,1,586
Cuckoo,6,RRRRRR,84,5,1,1,586
Cuckoo,6,RRRRRR,84,6,1,1,586
Cuckoo,6,RRRRRR,85,1,1,1,581
Cuckoo,6,RRRRRR,85,2,1,1,581
Cuckoo,6,RRRRRR,85,3,0,6,581
Cuckoo,6,RRRRRR,85,4,1,1,581
Cuckoo,6,RRRRRR,85,5,1,1,581
Cuckoo,6,RRRRRR,85,6,1,1,581
Cuckoo,6,RRRRRR,86,1,0,6,576
Cuckoo,6,RRRRRR,86,2,1,1,576
Cuckoo,6,RRRRRR,86,3,1,1,576
Cuckoo,6,RRRRRR,86,4,1,1,576
Cuckoo,6,RRRRRR,86,5,1,1,576
Cuckoo,6,RRRRRR,86,6,1,1,576
Cuckoo,6,RRRRRR,87,1,1,1,638
Cuckoo,6,RRRRRR,87,2,1,1,638
Cuckoo,6,RRRRRR,87,3,1,1,638
Cuckoo,6,RRRRRR,87,4,0,6,638
Cuckoo,6,RRRRRR,87,5,1,1,638
Cuckoo,6,RRRRRR,87,6,1,1,638
Cuckoo,6,RRRRRR,88,1,1,1,649
Cuckoo,6,RRRRRR,88,2,1,1,649
Cuckoo,6,RRRRRR,88,3,0,6,649
Cuckoo,6,RRRRRR,88,4,1,1,649
Cuckoo,6,RRRRRR,88,5,1,1,649
Cuckoo,6,RRRRRR,88,6,1,1,649
Cuckoo,6,RRRRRR,89,1,1,1,572
Cuckoo,6,RRRRRR,89,2,1,1,572
Cuckoo,6,RRRRRR,89,3,1,1,572
Cuckoo,6,RRRRRR,89,4,1,1,572
Cuckoo,6,RRRRRR,89,5,1,1,572
Cuckoo,6,RRRRRR,89,6,0,6,572
